  125717.34+265117.1        194.32225   26.85476   1.034    -27.4668    0.00953   -30.78223   0.00846   5       1.79781   0.0481    40.609095   0.1396
  125728.58+280852.0        194.3691    28.14778   2.516    -27.844     0.02362   -31.7464    0.06121   5       2.01889   0.1693    45.422509   0.41845
  125732.95+473224.3        194.3873    47.5401    1.8586   -27.5908    0.02117   -31.65449   0.0844    5       2.44      0.43991   45.853037   0.565803
  125745.11+273209.9        194.43797   27.53609   1.5603   -27.5341    0.00858   -31.60893   0.05129   5       2.52483   0.26603   45.784743   0.344345
  125831.74+275330.2        194.63226   27.89174   1.1401   -27.2796    0.01229   -31.23442   0.03219   5       2.02013   0.24265   44.35716    0.224258
  125849.84-014303.3        194.70767   -1.71758   0.9667   -26.5918    0.00714   -30.49918   0.00565   5       2.28245   0.03248   42.324846   0.071203
  125859.27+275308.5        194.74698   27.88571   1.1351   -27.0302    0.00784   -31.29659   0.03695   5       2.25589   0.35597   45.788118   0.255768
  125903.93+344702.4        194.7664    34.78401   0.6075   -27.2172    0.00959   -30.99344   0.01482   5       2.05841   0.0862    43.023624   0.122077
  125933.54+281739.9        194.88976   28.29444   2.164    -27.5973    0.01067   -31.69997   0.10124   5       2.3466    0.42608   46.126317   0.671331
  125949.33+312825.1        194.95557   31.47364   1.5739   -27.5344    0.00815   -31.78282   0.06614   5       2.09885   0.37978   46.930125   0.442784
  130040.44+274720.0        195.16851   27.78889   2.437    -27.7483    0.01733   -31.53889   0.20435   5       2.66588   0.7929    44.445996   1.350682
  130048.10+282320.6        195.20044   28.38908   1.929    -26.9286    0.00637   -31.42057   0.04263   5       2.05413   0.17833   47.021566   0.299611
  130050.94+585927.3        195.21227   58.99094   1.1558   -27.1174    0.01462   -30.98368   0.02493   5       2.19838   0.1401    43.367838   0.183407
  130100.86+281944.7        195.2536    28.32909   1.361    -26.6498    0.00795   -31.03561   0.01573   5       1.92298   0.08961   45.624559   0.138423
  130112.91+590206.6        195.30382   59.03519   0.4764   -25.8868    0.00582   -30.25779   0.00723   5       2.40738   0.04087   43.619338   0.099263
  130144.84+281132.1        195.43684   28.19226   0.3722   -27.3719    0.01425   -30.69768   0.01336   5       1.91849   0.06414   40.440092   0.160126
  130207.79+585431.3        195.53249   58.90871   0.8071   -26.8328    0.00787   -31.23962   0.04257   5       2.76266   0.42414   46.220597   0.296083
  130350.93+534839.5        195.96222   53.81098   2.0543   -27.0264    0.00785   -31.33451   0.0597    5       2.20136   0.20523   46.053715   0.402171
  130454.34+673006.4        196.22643   67.5018    0.5385   -27.3254    0.01241   -31.22534   0.0223    5       2.18603   0.14286   44.109788   0.164502
  130523.86+175618.8        196.34942   17.93858   0.717    -27.7588    0.01221   -31.08975   0.01334   5       1.78713   0.07944   41.441433   0.156608
  130551.70+641907.0        196.46546   64.31861   0.558    -27.1885    0.00884   -31.33405   0.08119   5       2.67019   0.64387   45.387062   0.539817
  130747.87+534807.2        196.94949   53.80201   2.42     -27.6416    0.01333   -31.82601   0.14129   5       2.24007   0.53504   46.776051   0.93533
  130806.15+292239.2        197.02564   29.37758   2.534    -28.4542    0.07369   -32.00578   0.10212   5       2.21685   0.35518   44.634742   0.743071
  130811.91+292512.6        197.04965   29.42017   3.035    -27.5903    0.0113    -31.75616   0.06543   5       2.1245    0.17762   46.525484   0.438139
  130830.40+292501.9        197.12668   29.41719   2.546    -28.5436    0.08587   -32.49708   0.18523   5       2.40761   0.62867   47.508325   1.272035
  130855.67+542854.5        197.232     54.48181   0.9119   -26.7226    0.00794   -30.84914   0.01886   5       2.40483   0.18025   44.096963   0.14085
  131022.02+301951.1        197.59176   30.33087   1.151    -27.7644    0.01076   -31.00944   0.01685   5       1.97475   0.07961   40.888952   0.178509
  131107.33-012857.9        197.78058   -1.48275   0.914    -27.3453    0.00858   -30.94061   0.01286   5       1.89295   0.08964   42.150842   0.123143
  131119.24-012030.8        197.83019   -1.34191   2.62     -27.1       0.01025   -31.77651   0.12096   5       2.48544   0.37345   48.666902   0.808841
  131119.38+313919.9        197.83077   31.65554   1.4894   -27.1404    0.00704   -31.26698   0.05336   5       2.30641   0.39211   45.141726   0.357695
  131119.87-012147.9        197.83283   -1.36333   1.775    -28.1716    0.01926   -31.63903   0.04787   5       2.30184   0.20677   43.373366   0.340233
  131125.60+551532.9        197.85669   55.25914   0.4493   -27.1868    0.01287   -30.9427    0.02591   5       1.87868   0.13035   42.813505   0.189777
  131131.14+351604.2        197.87978   35.26784   0.9167   -27.7117    0.01007   -31.54907   0.02802   5       2.76197   0.36904   44.662958   0.197662
  131132.83+220401.0        197.88681   22.06697   1.5818   -27.4779    0.01295   -31.28699   0.03424   5       2.01614   0.14495   43.891983   0.239292
  131212.93+215644.4        198.05391   21.94568   1.0755   -27.3543    0.00939   -31.25985   0.03091   5       2.49643   0.26996   44.21903    0.214135
  131213.53+350709.2        198.05638   35.11923   0.295    -27.5543    0.01544   -30.99005   0.03659   5       2.34135   0.18445   41.621222   0.270257
  131221.10+232034.3        198.08794   23.34288   2.46     -28.3021    0.04314   -32.24764   0.11544   5       2.40637   0.40856   46.852219   0.783157
  131243.07+172029.7        198.17947   17.3416    1.7651   -27.2373    0.00789   -31.58615   0.10799   5       2.7016    0.66659   46.849599   0.71738
  131244.92+171941.2        198.18719   17.32811   1.063    -27.4613    0.00739   -31.07017   0.02132   5       2.06447   0.16993   42.530255   0.164729
  131603.04+292627.4        199.01269   29.44096   2.66     -27.9557    0.04385   -31.84509   0.09015   5       2.06991   0.26018   45.615972   0.62329
  131817.64+324052.9        199.5735    32.68137   1.6428   -27.0576    0.0074    -31.04321   0.02865   5       2.1305    0.11599   44.005186   0.198248
  131848.59+552842.6        199.7025    55.47851   0.3332   -27.2543    0.01052   -30.87725   0.03834   5       2.21251   0.20001   42.105597   0.26822
  131955.64+331853.1        199.98186   33.31477   0.9368   -27.0399    0.00777   -30.94499   0.01462   5       1.99436   0.10394   43.429996   0.114638
  132003.21-023728.2        200.01341   -2.62453   2.18     -27.6916    0.01285   -31.47839   0.11513   5       2.56907   0.49821   44.27919    0.7634
  132101.41+340657.9        200.25589   34.11609   0.3342   -27.1444    0.01493   -30.60653   0.01213   5       2.23748   0.0615    40.770419   0.142095
  132117.25+341138.6        200.3219    34.19407   2.1246   -27.4392    0.00866   -31.44457   0.10012   5       2.42517   0.42418   45.089481   0.663182
  132117.56+340752.8        200.32318   34.13135   1.727    -27.4313    0.00834   -31.46681   0.06261   5       2.43469   0.35451   45.268471   0.417606
  132152.62+560058.0        200.46927   56.01613   1.9998   -27.1704    0.01001   -31.28764   0.07338   5       2.67245   0.3392    45.155139   0.488918
  132227.19+560831.3        200.6133    56.14205   0.6277   -27.3132    0.0108    -30.91555   0.01929   5       1.88712   0.13215   42.117013   0.157243
  132307.68+655446.2        200.78203   65.91286   0.6485   -27.2554    0.00988   -30.91808   0.02761   5       2.31845   0.23377   42.370322   0.200543
  132309.24+654118.2        200.78853   65.6884    1.8542   -27.5894    0.00976   -32.05646   0.19192   5       2.52009   0.78692   48.509313   1.269826
  132425.84+135514.4        201.1077    13.92067   1.3655   -27.2479    0.00943   -31.37284   0.03685   5       2.36187   0.23896   45.399662   0.252656
  132447.65+032432.6        201.19855    3.40907   0.3058   -26.3828    0.00929   -30.19069   0.00933   5       1.88039   0.04495   41.146321   0.093371
  132507.01+300835.1        201.27925   30.14311   0.481    -27.5792    0.01484   -31.27365   0.01406   5       1.955     0.07475   43.38931    0.131134
  132531.79+301715.6        201.38248   30.28768   1.7706   -27.5575    0.01016   -31.41949   0.04384   5       2.25856   0.23811   44.4398     0.297246
  132541.99+300958.5        201.425     30.16625   1.271    -27.7004    0.00903   -31.19935   0.02191   5       1.99656   0.13673   42.403205   0.176863
  132558.08+073624.2        201.49203    7.60673   1.9338   -27.4028    0.0084    -31.55274   0.05435   5       1.99659   0.23515   45.95176    0.364889
  132607.07+655543.4        201.52948   65.92875   1.5143   -27.2991    0.01108   -31.5452    0.04241   5       1.9361    0.21804   46.326578   0.291495
  132607.26+074348.4        201.53025    7.73013   0.73     -27.6502    0.0132    -31.04835   0.01393   5       1.83663   0.07133   41.613042   0.152839
  132645.85+314959.9        201.69105   31.83333   0.688    -27.8729    0.01619   -31.4793    0.0252    5       2.44014   0.19538   43.542969   0.196245
  132711.13+011009.7        201.79639    1.16937   0.971    -27.2192    0.00758   -31.21836   0.02581   5       2.26288   0.24844   44.498533   0.18065
  132724.59+011557.0        201.85248    1.26584   2.325    -27.7166    0.01741   -31.62785   0.12063   5       2.65247   0.48451   45.162365   0.800367
  132800.93+435043.0        202.00391   43.8453    0.7763   -27.0084    0.00714   -30.88288   0.01938   5       2.32152   0.17115   43.149408   0.142018
  132903.44+470230.4        202.26437   47.0418    1.826    -27.6437    0.00973   -31.43095   0.11082   5       2.47166   0.5981    44.162473   0.734338
  132914.00+323733.7        202.30837   32.62605   1.245    -27.9733    0.01156   -31.31317   0.01799   5       2.07909   0.09873   42.0365     0.174021
  132938.57+471854.6        202.41074   47.31519   1.0267   -27.8117    0.01002   -31.30072   0.01844   5       2.07704   0.14281   42.615978   0.160548
  132945.39+583009.0        202.43914   58.50253   2.565    -27.7539    0.02001   -31.97351   0.21931   5       2.5512    0.79239   47.288906   1.449918
  132946.54+323642.9        202.44392   32.61193   2.724    -28.309     0.0668    -31.9536    0.10114   5       2.22012   0.3147    44.885105   0.724784
  132950.94+581747.2        202.46226   58.29646   0.859    -28.1294    0.01617   -31.52772   0.03044   5       2.06044   0.23286   42.812163   0.238048
  133015.59+241015.4        202.56497   24.17097   0.56     -27.5069    0.01228   -31.28123   0.02638   5       2.08864   0.18458   43.73528    0.191359
  133018.87+472213.9        202.57866   47.37054   1.809    -27.4831    0.00834   -31.49977   0.07767   5       2.47862   0.43311   45.273742   0.515944
  133028.61+471604.1        202.61924   47.26781   1.091    -27.8631    0.01151   -31.76791   0.03793   5       2.2932    0.37041   45.48615    0.260021
  133052.71+470229.1        202.71965   47.04143   0.884    -27.5087    0.00908   -31.16255   0.02445   5       2.39683   0.30137   42.945348   0.181568
  133102.54-015014.5        202.76059   -1.83737   0.5621   -27.3052    0.01373   -31.06378   0.0165    5       2.19277   0.09124   43.127176   0.137892
  133114.52+241650.5        202.81053   24.2807    2.266    -27.4501    0.00967   -31.71822   0.09042   5       2.33392   0.35943   46.849275   0.601745
  133124.49+110052.0        202.85205   11.01445   0.7183   -27.2241    0.01023   -31.07109   0.01509   5       2.08143   0.10948   43.507392   0.121723
  133135.20-014430.2        202.89667   -1.74173   1.4664   -27.2601    0.00947   -31.28874   0.03706   5       2.07878   0.22337   44.795171   0.252958
  133158.41+502728.1        202.99342   50.45781   1.667    -27.6935    0.01185   -31.51298   0.04742   5       2.38372   0.28378   44.499494   0.321722
  133200.53+110756.9        203.00221   11.1325    1.5489   -27.2648    0.00731   -31.33284   0.03273   5       2.15778   0.19217   45.06672    0.224494
  133205.51+111621.0        203.02296   11.27253   0.9493   -27.2076    0.01      -31.02845   0.02367   5       2.24509   0.18161   43.293777   0.171481
  133237.47+502129.5        203.15613   50.3582    2.008    -27.8174    0.00943   -31.56116   0.08255   5       2.62931   0.38947   44.309955   0.549531
  133240.60+502434.8        203.16921   50.40969   1.227    -27.3688    0.00658   -31.12913   0.01834   5       2.07146   0.12233   43.297715   0.139092
  133342.37+380336.1        203.42658   38.06005   1.0774   -27.3655    0.00997   -31.21329   0.03559   5       2.06909   0.32293   43.866167   0.244735
  133413.49+371534.5        203.55623   37.25959   0.4369   -26.6751    0.00819   -30.44232   0.02964   5       2.34626   0.18125   41.608897   0.207935
  133417.53+375722.3        203.57306   37.95621   1.1422   -27.1855    0.00883   -31.3292    0.0178    5       2.14484   0.1027    45.367364   0.1362
  133542.49+375541.4        203.92708   37.92818   1.8987   -27.5142    0.00748   -31.90452   0.14874   5       2.70412   0.80074   47.815298   0.98504
  133550.08+520048.6        203.9587    52.01353   2.411    -27.6023    0.01281   -31.67813   0.11384   5       2.68727   0.44522   45.961837   0.754446
  133551.00+515346.3        203.96254   51.89619   1.7396   -27.5659    0.00776   -32.0728    0.09794   5       2.32637   0.55415   48.713263   0.654659
  133602.21+515143.7        204.00923   51.86215   0.755    -27.4944    0.01408   -31.51287   0.02515   5       2.56044   0.20203   45.313861   0.18321
  133618.53+101742.6        204.07724   10.29519   0.5827   -27.1189    0.01081   -30.87623   0.02563   5       2.48711   0.2097    42.653184   0.185883
  133624.61+514659.5        204.10258   51.78321   1.3      -28.0322    0.01311   -31.55688   0.03822   5       2.62101   0.35146   43.402366   0.273442
  133634.41+515255.5        204.1434    51.88209   1.726    -27.778     0.00898   -31.55769   0.02917   5       2.16467   0.121     44.448373   0.205235
  133720.81+520227.8        204.33675   52.04106   1.5626   -27.5038    0.01036   -31.62391   0.05304   5       2.1968    0.35795   46.007564   0.356905
  133735.66+520530.7        204.39861   52.09187   0.842    -27.3394    0.01384   -31.3795    0.03533   5       2.2069    0.42303   45.068987   0.245533
  133759.86+281704.8        204.49945   28.28469   0.8895   -27.3359    0.00735   -31.53873   0.04745   5       2.25503   0.5348    46.13326    0.3208
  133807.50+242411.3        204.53128   24.40315   0.6313   -26.9044    0.00776   -31.024     0.02493   5       1.96228   0.17391   44.505701   0.176896
  133909.71+280526.4        204.7905    28.09068   1.1181   -27.2416    0.00816   -31.42245   0.03104   5       2.07333   0.21107   45.752577   0.216468
  133916.88+151507.6        204.82036   15.25212   2.326    -27.3097    0.00915   -31.50237   0.05351   5       1.9849    0.16702   46.000766   0.360399
  133926.11+150759.0        204.85883   15.13306   0.4311   -27.4251    0.0156    -30.79909   0.01747   5       2.09487   0.10411   40.890983   0.173622
  134037.00-004721.6        205.15419   -0.78936   2.354    -27.575     0.01187   -31.74521   0.16707   5       2.58114   0.63858   46.515918   1.104403
  134044.52-004516.6        205.18552   -0.75462   0.3859   -26.4508    0.00855   -30.6376    0.01447   5       2.02758   0.07714   43.81481    0.119365
  134133.80+353636.1        205.39084   35.61004   1.538    -27.7776    0.01035   -31.52066   0.02292   5       1.83612   0.11344   44.205839   0.169849
  134223.83+575747.6        205.59933   57.96325   0.4176   -27.0308    0.00867   -31.10849   0.09815   5       2.39313   0.59031   44.545351   0.650454
  134239.56+402431.8        205.66487   40.40886   0.43     -27.7643    0.02019   -31.34382   0.0174    5       1.8604    0.09084   43.094225   0.164552
  134250.24+354916.6        205.70937   35.82129   1.6459   -27.5232    0.00797   -31.77553   0.08234   5       2.39567   0.58224   46.927908   0.548318
  134255.43+000634.8        205.73096    0.10967   0.436    -27.5755    0.01446   -31.10811   0.0273    5       2.06622   0.16167   42.312906   0.209972
  134300.66+403523.8        205.75277   40.58995   1.298    -27.8157    0.01098   -31.27149   0.02054   5       1.96555   0.12368   42.406863   0.174941
  134323.65+001223.3        205.84857    0.20649   0.8731   -27.0908    0.00701   -30.81834   0.01436   5       1.87846   0.09735   42.386502   0.119207
  134327.49+402427.9        205.86456   40.40778   1.122    -27.7439    0.01069   -31.03416   0.01497   5       1.81103   0.09032   41.135877   0.165699
  134440.23+555648.0        206.16763   55.94667   1.156    -27.4897    0.00766   -31.24461   0.0206    5       2.20707   0.09914   43.564227   0.153286
  134446.09+340533.5        206.19208   34.09266   0.8532   -27.1025    0.00861   -30.94038   0.02776   5       2.02015   0.21742   43.143321   0.194881
  134447.55+554656.8        206.19817   55.78245   0.9369   -26.6956    0.00881   -31.05888   0.02973   5       2.35194   0.22846   45.590499   0.215816
  134512.07+554759.6        206.30029   55.79989   1.1688   -27.1696    0.00742   -30.80817   0.01688   5       1.84618   0.08623   41.996844   0.138512
  134624.66+581209.1        206.60278   58.20254   0.808    -27.6789    0.0153    -31.90673   0.0448    5       2.3089    0.44163   47.155607   0.309246
  134655.04+074143.1        206.72934    7.69533   1.4151   -27.4089    0.00879   -31.39805   0.02176   5       2.10502   0.12363   44.906779   0.15678
  134731.01+264310.5        206.87922   26.71961   2.441    -27.8384    0.02352   -31.76066   0.06246   5       2.26068   0.19622   45.539463   0.426229
  134749.85+582109.4        206.95775   58.35262   0.6457   -26.3885    0.0096    -30.09186   0.00453   5       1.85321   0.0272    40.471312   0.084907
  134812.84+581330.9        207.05353   58.22525   1.502    -27.828     0.00988   -31.36959   0.03356   5       2.11358   0.16716   43.003369   0.242002
  134848.24+262219.2        207.201     26.37201   0.5949   -27.0701    0.00876   -31.01348   0.02144   5       2.38776   0.16369   43.757976   0.154909
  134850.23+262504.1        207.2093    26.41783   2.903    -27.6732    0.02313   -32.01093   0.11098   5       2.31914   0.33211   47.866025   0.742157
  134915.50+265017.6        207.31462   26.83824   0.527    -27.6082    0.01393   -31.23606   0.01904   5       2.06962   0.11417   43.022723   0.158408
  134944.73+643255.1        207.43639   64.54866   0.541    -27.8835    0.02279   -31.34833   0.02959   5       2.37736   0.20805   42.635972   0.238232
  134946.24+265443.7        207.4427    26.91214   3.141    -27.7972    0.02003   -31.7178    0.08713   5       2.2902    0.22338   45.425518   0.582739
  134949.90+263346.8        207.45795   26.56302   1.1953   -27.3001    0.00739   -31.38489   0.0308    5       2.3205    0.3215    45.265418   0.212554
  135000.62+262527.8        207.50261   26.4244    1.2551   -27.2843    0.0076    -31.45829   0.03136   5       2.73819   0.19801   45.814092   0.217949
  135023.68+265243.1        207.59868   26.87865   1.621    -26.6895    0.00777   -31.11086   0.0281    5       1.97913   0.13687   45.958222   0.20864
  135236.54+635102.6        208.15229   63.85074   1.879    -27.7868    0.01      -31.6147    0.06985   5       2.17937   0.33804   44.788264   0.465964
  135306.34+113804.7        208.27644   11.63465   1.633    -26.4923    0.0073    -30.82018   0.0125    5       2.15204   0.04824   44.848826   0.1175
  135420.52+401238.5        208.58551   40.21071   1.3823   -27.3952    0.01129   -31.37951   0.05451   5       2.67126   0.38147   44.840614   0.366092
  135619.64+653044.4        209.08186   65.51236   2.3      -27.0784    0.00886   -31.17728   0.07243   5       2.45686   0.27583   44.804076   0.482204
  140045.00+621814.4        210.18753   62.30402   0.5423   -27.3161    0.0136    -30.8368    0.02934   5       2.31048   0.22735   41.585872   0.221372
  140323.39-000606.8        210.84748   -0.10191   2.466    -27.0543    0.00917   -31.47507   0.05482   5       2.42797   0.16595   46.866332   0.374496
  140535.91+221824.5        211.39964   22.30683   1.615    -27.5947    0.00781   -31.35483   0.06169   5       2.06074   0.34393   43.861147   0.412902
  140536.59+255139.9        211.40248   25.86109   0.9427   -26.987     0.00921   -31.07292   0.01997   5       2.66743   0.1957    44.490119   0.147599
  140600.72+255447.1        211.50304   25.9131    1.36     -27.6807    0.01006   -31.39461   0.03128   5       1.94332   0.18895   43.771377   0.221027
  140605.71+222146.6        211.52382   22.36295   1.4182   -27.3963    0.0081    -31.48477   0.04555   5       2.21267   0.27679   45.530183   0.307165
  140642.67+251446.1        211.6778    25.24616   2.514    -27.918     0.029     -31.62938   0.0919    5       2.25506   0.32057   44.347945   0.621254
  140643.26+531619.5        211.68027   53.27211   0.979    -27.5998    0.00909   -31.86556   0.04758   5       2.26213   0.27708   47.207963   0.323775
  140657.31+222008.7        211.73881   22.33575   0.7973   -27.836     0.01397   -31.3374    0.0169    5       1.92901   0.13109   42.75836    0.157054
  140726.46+524710.4        211.86028   52.78624   0.956    -27.5448    0.01178   -31.10007   0.02196   5       1.88144   0.15688   42.385573   0.17586
  140727.88+522530.9        211.86619   52.42526   1.363    -27.4471    0.00884   -31.49457   0.03853   5       2.61543   0.23042   45.386834   0.262087
  140823.83+644927.9        212.0993    64.82443   1.1242   -27.4705    0.00822   -31.3774    0.02586   5       2.49725   0.23028   44.518431   0.181764
  140858.34+261239.0        212.24311   26.21084   0.451    -27.5429    0.01521   -31.06991   0.01543   5       2.00669   0.09583   42.19448    0.150157
  140904.15+541023.7        212.26729   54.17326   2.513    -27.3395    0.01014   -31.59241   0.11608   5       2.19556   0.3724    46.472482   0.769676
  140912.36+261145.9        212.30154   26.19611   1.472    -27.7064    0.00853   -31.24868   0.01896   5       1.89326   0.1052    42.703919   0.157456
  140918.82+645521.5        212.32843   64.92265   1.0301   -27.2577    0.00799   -30.86958   0.0173    5       1.90186   0.11385   42.041103   0.143104
  140945.30+521033.7        212.43876   52.17604   1.515    -27.494     0.00722   -31.76678   0.08413   5       2.18087   0.45905   46.989753   0.560127
  140954.00+540827.6        212.47501   54.14101   2.101    -27.5453    0.00796   -31.467     0.05826   5       2.4818    0.21082   44.803021   0.389125
  141021.11+541452.5        212.58799   54.24792   1.399    -26.8912    0.00635   -30.99118   0.01887   5       1.89139   0.08381   44.343329   0.138827
  141115.18+515208.9        212.81328   51.86916   0.572    -27.7161    0.01695   -31.18872   0.02268   5       2.42798   0.16567   42.268838   0.1922
  141123.41+521331.6        212.84758   52.22547   0.472    -27.6636    0.01955   -31.0321    0.01716   5       2.42513   0.09887   41.451033   0.179415
  141132.56+525111.5        212.88567   52.85321   1.399    -27.7703    0.01176   -31.31821   0.03197   5       2.31148   0.17114   42.900792   0.233591
  141141.96+140233.9        212.92487   14.04276   1.7453   -27.2982    0.00797   -30.85665   0.01993   5       2.63253   0.08954   41.790042   0.160917
  141146.62+140807.6        212.94428   14.13546   0.3156   -26.8576    0.00997   -30.35796   0.01069   5       1.80803   0.05108   40.305503   0.125056
  141202.87+522026.0        213.01199   52.34058   0.423    -27.3833    0.01678   -31.12529   0.05617   5       2.08017   0.34592   43.213034   0.382264
  141214.20+532546.7        213.05917   53.42964   0.458    -27.2765    0.01267   -30.75745   0.01911   5       1.92641   0.11189   41.224765   0.167624
  141220.36+021914.7        213.08485    2.32076   0.8919   -27.3799    0.0089    -30.79919   0.01116   5       1.97102   0.06254   41.076686   0.134452
  141226.48+525347.6        213.11035   52.89656   1.146    -27.1967    0.00853   -31.1921    0.03157   5       2.67484   0.2514    44.41749    0.217386
  141325.92+435146.5        213.35803   43.86292   1.5193   -27.304     0.00645   -31.46739   0.0473    5       2.56281   0.31324   45.793447   0.318801
  141328.87+435808.1        213.37032   43.96892   0.9651   -27.7467    0.01719   -31.36107   0.01821   5       2.30415   0.12215   43.280022   0.160362
  141352.97+440230.7        213.47074   44.04187   1.3526   -27.9579    0.01018   -31.4128    0.02304   5       1.9252    0.09966   42.756495   0.187306
  141407.19+530439.2        213.53      53.07758   1.071    -27.1989    0.00729   -31.02184   0.01468   5       2.22456   0.09434   43.285809   0.116672
  141412.78+523208.9        213.55325   52.53583   0.714    -27.4414    0.01285   -31.17461   0.02579   5       2.29204   0.22614   43.300389   0.189815
  141414.25+435414.9        213.55941   43.90417   1.1954   -27.5514    0.01025   -31.34935   0.02526   5       2.33951   0.20792   44.002277   0.181897
  141500.37+520658.5        213.75158   52.11626   0.424    -27.0156    0.00835   -30.94553   0.02607   5       2.01751   0.15295   43.533039   0.182958
  141511.20+114003.9        213.79667   11.66777   2.36     -27.6239    0.01178   -31.45558   0.08601   5       2.20391   0.31827   44.405939   0.57206
  141513.54+112215.7        213.80644   11.37103   1.5536   -27.0515    0.00619   -31.57858   0.05275   5       2.10098   0.30256   47.560328   0.364331
  141515.82+112344.1        213.81592   11.39561   1.2294   -27.4232    0.00723   -31.66819   0.04368   5       2.20849   0.35957   46.629508   0.297531
  141528.76-002633.1        213.86986   -0.44255   1.1555   -26.4621    0.00789   -30.61745   0.01377   5       2.02048   0.08078   43.635682   0.113433
  141534.30+533714.0        213.89293   53.62056   1.228    -26.9376    0.00947   -30.75525   0.02623   5       2.11648   0.21422   42.597677   0.186588
  141539.59+523727.9        213.91497   52.62442   0.238    -27.3402    0.00975   -30.87387   0.02766   5       2.10762   0.1258    41.731645   0.207391
  141540.04+112406.5        213.91687   11.40182   1.0744   -27.3418    0.00602   -31.08324   0.0168    5       2.05543   0.10496   43.105657   0.130815
  141549.95+532005.5        213.95815   53.33488   1.807    -28.0684    0.01455   -31.98902   0.08248   5       2.24122   0.36356   46.10365    0.549652
  141624.57+445156.4        214.10239   44.86567   2.0006   -27.5064    0.00794   -31.32548   0.0728    5       2.22674   0.33273   44.029106   0.484639
  141624.67+231614.5        214.1028    23.2707    1.5344   -27.058     0.00718   -31.13223   0.04314   5       2.42494   0.23673   44.590536   0.291099
  141625.70+535438.5        214.10712   53.9107    0.263    -27.2225    0.01445   -30.61798   0.01583   5       2.1909    0.0725    40.526186   0.162738
  141635.13+542141.8        214.14638   54.36162   2.143    -27.6876    0.0224    -31.88679   0.10389   5       2.44575   0.38754   46.988508   0.694086
  141643.78+525823.9        214.18242   52.97331   1.846    -27.6033    0.01101   -31.60421   0.07127   5       2.15477   0.29631   45.470323   0.474964
  141644.16+532556.0        214.18403   53.43224   0.425    -27.9593    0.02959   -31.32395   0.03478   5       1.90089   0.19953   42.164897   0.283515
  141652.07+113201.3        214.21696   11.5337    0.6881   -27.3142    0.0094    -31.10444   0.03882   5       2.29407   0.38614   43.358439   0.265829
  141658.28+521205.1        214.24284   52.20142   0.602    -27.8346    0.02219   -31.30735   0.02058   5       1.92926   0.1473    42.565946   0.190852
  141659.76+535806.6        214.249     53.96852   0.72     -26.975     0.00942   -31.1994    0.03871   5       2.23715   0.35797   45.37324    0.266527
  141706.42+232030.7        214.27676   23.34189   1.7719   -27.4752    0.01033   -31.83987   0.09759   5       2.46238   0.46898   47.548665   0.650194
  141715.10+445316.3        214.31295   44.88788   2.443    -27.8247    0.01877   -31.88675   0.10224   5       2.08206   0.31836   46.426973   0.680654
  141717.06+521751.5        214.32112   52.29764   1.022    -27.9688    0.01453   -31.82123   0.0284    5       2.45274   0.21778   45.405012   0.204281
  141721.26+073635.0        214.3386     7.60973   2.697    -27.8882    0.02612   -31.69795   0.11979   5       2.59793   0.38334   44.922085   0.79926
  141724.59+523024.8        214.35246   52.50691   0.481    -27.7021    0.0177    -31.29263   0.01656   5       1.79952   0.09668   43.011324   0.154971
  141730.92+073320.7        214.37885    7.55576   1.704    -27.2432    0.00763   -31.41637   0.04173   5       2.667     0.21153   45.705935   0.283647
  141745.75+250243.5        214.44066   25.04543   1.3596   -27.3837    0.00747   -31.57277   0.05747   5       2.42076   0.38054   46.162028   0.385337
  141816.24+522940.6        214.56767   52.49463   1.608    -27.8755    0.01169   -31.77859   0.0663    5       2.23634   0.43669   45.505809   0.443009
  141838.35+522359.3        214.6598    52.39983   1.12     -27.288     0.00858   -31.24353   0.02209   5       2.42117   0.27775   44.382842   0.158608
  141841.87+210021.7        214.67447   21.00604   1.122    -26.8498    0.0067    -31.1302    0.02336   5       2.52261   0.14775   45.429498   0.172436
  141855.98+563044.6        214.73326   56.51239   0.695    -27.8127    0.01568   -31.4578    0.03769   5       2.47781   0.34812   43.647652   0.267651
  141905.24+535354.1        214.77186   53.89838   2.427    -27.8632    0.02509   -31.78603   0.16517   5       2.32219   0.59992   45.605222   1.095212
  141920.10+463653.7        214.83377   46.61492   0.5086   -27.9935    0.02089   -31.29082   0.05535   5       2.19387   0.41539   41.80643    0.395028
  141946.34+523246.4        214.9431    52.54624   1.253    -27.7792    0.00937   -31.65742   0.0412    5       2.76832   0.35313   45.101069   0.279712
  141958.84+564942.7        214.99518   56.82853   0.7637   -27.1083    0.01088   -31.49121   0.03482   5       2.60737   0.4492    46.751687   0.248953
  142000.77+064518.8        215.00322    6.75525   0.529    -27.9811    0.02813   -31.23388   0.01892   5       1.90458   0.1195    41.481738   0.214693
  142010.24+524029.6        215.04269   52.6749    0.548    -27.6651    0.0128    -31.42733   0.04514   5       2.10008   0.33749   44.050994   0.308729
  142015.64+523718.8        215.06518   52.6219    1.671    -27.5399    0.00818   -31.50014   0.07081   5       2.50597   0.45249   45.043649   0.470989
  142038.52+532416.4        215.16051   53.40458   0.265    -27.5848    0.01729   -31.12796   0.02425   5       2.05895   0.11125   42.405721   0.196215
